date_time,weather_Clear,weather_Clouds,weather_Drizzle,weather_Fog,weather_Haze,weather_Mist,weather_Rain,weather_Smoke,weather_Snow,weather_Squall,weather_Thunderstorm,holiday,temp,rain_1h,snow_1h,clouds_all,traffic_volume,hour,day_of_week,day_of_week_num,month,year,is_weekend,day_type,is_peak_hour,traffic_period,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,is_holiday,temp_scaled,clouds_all_scaled,traffic_volume_scaled,congestion_category
2014-05-30 14:00:00,0,1,0,0,0,0,0,0,0,0,0,,303.16,0.0,0.0,20,5733,14,Friday,4,5,2014,False,Weekday,False,Off-peak,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1.6632164467630282,-0.6255689175546535,1.2305435620166254,Severe
2014-05-30 15:00:00,0,1,0,0,0,0,0,0,0,0,0,,303.51,0.0,0.0,20,5950,15,Friday,4,5,2014,False,Weekday,False,Off-peak,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0,1.6899470253409656,-0.6255689175546535,1.3398759692589082,Severe
2014-05-30 16:00:00,0,1,0,0,0,0,0,0,0,0,0,,303.64,0.0,0.0,20,6234,16,Friday,4,5,2014,False,Weekday,True,Peak,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1.6998755259556289,-0.6255689175546535,1.4829653870322181,Severe
2014-05-30 17:00:00,0,1,0,0,0,0,0,0,0,0,0,,303.56,0.0,0.0,20,5701,17,Friday,4,5,2014,False,Weekday,True,Peak,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0,1.6937656794235294,-0.6255689175546535,1.2144208107182244,Severe
2014-05-30 18:00:00,0,1,0,0,0,0,0,0,0,0,0,,303.43,0.0,0.0,20,4807,18,Friday,4,5,2014,False,Weekday,True,Peak,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,1.6838371788088662,-0.6255689175546535,0.7639914463191426,High
2014-05-30 19:00:00,0,1,0,0,0,0,0,0,0,0,0,,302.21,0.0,0.0,20,3797,19,Friday,4,5,2014,False,Weekday,False,Off-peak,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0,1.5906620191943297,-0.6255689175546535,0.25511710846335695,High
2014-05-30 20:00:00,0,1,0,0,0,0,0,0,0,0,0,,300.39,0.0,0.0,20,3208,20,Friday,4,5,2014,False,Weekday,False,Off-peak,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1.4516630105890411,-0.6255689175546535,-0.04164228262283891,Medium
2014-05-30 21:00:00,0,1,0,0,0,0,0,0,0,0,0,,299.04,0.0,0.0,20,3215,21,Friday,4,5,2014,False,Weekday,False,Off-peak,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0,1.3485593503598456,-0.6255689175546535,-0.03811543077631366,Medium
2014-05-30 22:00:00,0,1,0,0,0,0,0,0,0,0,0,,298.29,0.0,0.0,40,2823,22,Friday,4,5,2014,False,Weekday,False,Off-peak,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,1.2912795391214023,-0.10855190979546338,-0.23561913418172753,Medium
2014-05-30 23:00:00,0,1,0,0,0,0,0,0,0,0,0,,297.46,0.0,0.0,40,2171,23,Friday,4,5,2014,False,Weekday,False,Off-peak,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0,1.2278898813508552,-0.10855190979546338,-0.5641201918866506,Medium
2014-05-31 00:00:00,0,1,0,0,0,0,0,0,0,0,0,,296.46,0.0,0.0,20,1524,0,Saturday,5,5,2014,True,Weekend,False,Off-peak,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0,1.1515167996995974,-0.6255689175546535,-0.8901020697011984,Medium
2014-05-31 01:00:00,0,1,0,0,0,0,0,0,0,0,0,,295.87,0.0,0.0,40,842,1,Saturday,5,5,2014,True,Weekend,False,Off-peak,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0,1.1064566815253571,-0.10855190979546338,-1.2337182067483725,Low
2014-05-31 02:00:00,0,1,0,0,0,0,0,0,0,0,0,,295.58,0.0,0.0,20,629,2,Saturday,5,5,2014,True,Weekend,False,Off-peak,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,1.0843084878464908,-0.6255689175546535,-1.3410352700783552,Low
2014-05-31 03:00:00,0,1,0,0,0,0,0,0,0,0,0,,295.24,0.0,0.0,20,452,3,Saturday,5,5,2014,True,Weekend,False,Off-peak,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0,1.0583416400850651,-0.6255689175546535,-1.4302142381976364,Low
2014-05-31 04:00:00,0,1,0,0,0,0,0,0,0,0,0,,294.78,0.0,0.0,75,467,4,Saturday,5,5,2014,True,Weekend,False,Off-peak,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,1.0232100225254837,0.7962278537831192,-1.4226566985265108,Low
2014-05-31 05:00:00,0,1,0,0,0,0,0,0,0,0,0,,294.39,0.0,0.0,75,901,5,Saturday,5,5,2014,True,Weekend,False,Off-peak,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0,0.9934245206814942,0.7962278537831192,-1.2039918840419455,Low
2014-05-31 06:00:00,0,1,0,0,0,0,0,0,0,0,0,,294.38,0.0,0.0,75,1645,6,Saturday,5,5,2014,True,Weekend,False,Off-peak,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,0.9926607898649823,0.7962278537831192,-0.8291379163541192,Medium
2014-05-31 07:00:00,0,1,0,0,0,0,0,0,0,0,0,,295.14,0.0,0.0,75,2555,7,Saturday,5,5,2014,True,Weekend,True,Peak,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0,1.0507043319199376,0.7962278537831192,-0.370647176305837,Medium
2014-05-31 08:00:00,0,1,0,0,0,0,0,0,0,0,0,,296.03,0.0,0.0,40,3475,8,Saturday,5,5,2014,True,Weekend,True,Peak,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0,1.118676374589556,-0.10855190979546338,0.09288192352319553,High
2014-05-31 09:00:00,0,1,0,0,0,0,0,0,0,0,0,,299.04,0.0,0.0,40,4155,9,Saturday,5,5,2014,True,Weekend,True,Peak,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0,1.3485593503598456,-0.10855190979546338,0.43549038861421957,High
2014-05-31 10:00:00,0,1,0,0,0,0,0,0,0,0,0,,300.02,0.0,0.0,40,4388,10,Saturday,5,5,2014,True,Weekend,False,Off-peak,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,1.4234049703780753,-0.10855190979546338,0.5528841715057028,High
2014-05-31 11:00:00,0,1,0,0,0,0,0,0,0,0,0,,300.94,0.0,0.0,75,4832,11,Saturday,5,5,2014,True,Weekend,False,Off-peak,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0,1.4936682054972337,0.7962278537831192,0.7765873457710185,High
2014-05-31 12:00:00,0,1,0,0,0,0,0,0,0,0,0,,301.97,0.0,0.0,75,4959,12,Saturday,5,5,2014,True,Weekend,False,Off-peak,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0,1.5723324795980316,0.7962278537831192,0.840574514986548,Severe
2014-05-31 13:00:00,0,0,0,0,0,0,1,0,0,0,0,,301.51,0.76,0.0,75,5219,13,Saturday,5,5,2014,True,Weekend,False,Off-peak,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0,1.53720086203845,0.7962278537831192,0.9715718692860572,Severe
2014-05-31 14:00:00,0,0,0,0,0,0,1,0,0,0,0,,299.21,1.37,0.0,90,4866,14,Saturday,5,5,2014,True,Weekend,False,Off-peak,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,1.3615427742405564,1.1839906096025117,0.7937177690255698,High
2014-05-31 15:00:00,0,0,0,0,0,0,1,0,0,0,0,,296.1,5.46,0.0,75,4900,15,Saturday,5,5,2014,True,Weekend,False,Off-peak,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0,1.124022490305148,0.7962278537831192,0.810848192280121,High
2014-05-31 16:00:00,0,0,0,0,0,0,1,0,0,0,0,,294.89,2.78,0.0,90,4593,16,Saturday,5,5,2014,True,Weekend,True,Peak,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,1.0316110615071232,1.1839906096025117,0.6561705470110851,High
2014-05-31 17:00:00,0,0,0,0,0,0,1,0,0,0,0,,294.36,1.31,0.0,90,4423,17,Saturday,5,5,2014,True,Weekend,True,Peak,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0,0.9911333282319585,1.1839906096025117,0.5705184307383291,High
2014-05-31 18:00:00,0,0,0,0,0,0,1,0,0,0,0,,294.54,0.54,0.0,40,3881,18,Saturday,5,5,2014,True,Weekend,True,Peak,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,1.0048804829291855,-0.10855190979546338,0.2974393306216599,High
2014-05-31 19:00:00,0,0,0,0,0,0,1,0,0,0,0,,294.83,1.3,0.0,75,3393,19,Saturday,5,5,2014,True,Weekend,False,Off-peak,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0,1.0270286766080474,0.7962278537831192,0.05156737332104264,Medium
2014-05-31 20:00:00,0,0,0,0,0,0,1,0,0,0,0,,294.13,1.04,0.0,90,3047,20,Saturday,5,5,2014,True,Weekend,False,Off-peak,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0.9735675194521679,1.1839906096025117,-0.12275987509291961,Medium
2014-05-31 21:00:00,0,0,0,0,0,0,1,0,0,0,0,,293.49,2.54,0.0,90,2965,21,Saturday,5,5,2014,True,Weekend,False,Off-peak,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0,0.924688747195364,1.1839906096025117,-0.1640744252950725,Medium
2014-05-31 22:00:00,0,0,0,0,0,0,1,0,0,0,0,,293.17,3.44,0.0,90,2609,22,Saturday,5,5,2014,True,Weekend,False,Off-peak,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0.900249361066962,1.1839906096025117,-0.3434400334897851,Medium
2014-05-31 23:00:00,0,0,0,0,0,0,1,0,0,0,0,,293.04,2.75,0.0,90,1917,23,Saturday,5,5,2014,True,Weekend,False,Off-peak,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0,0.8903208604522989,1.1839906096025117,-0.6920945303177096,Medium
2014-06-01 00:00:00,0,0,0,0,0,0,1,0,0,0,0,,293.0,2.19,0.0,90,1180,0,Sunday,6,6,2014,True,Weekend,False,Off-peak,0.0,1.0,-0.7818314824680299,0.6234898018587334,0,0.8872659371862469,1.1839906096025117,-1.0634216461590107,Low
2014-06-01 01:00:00,0,0,0,0,0,0,1,0,0,0,0,,292.74,1.55,0.0,90,739,1,Sunday,6,6,2014,True,Weekend,False,Off-peak,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0,0.8674089359569206,1.1839906096025117,-1.2856133124901012,Low
2014-06-01 02:00:00,0,0,0,0,0,0,1,0,0,0,0,,292.59,1.59,0.0,90,543,2,Sunday,6,6,2014,True,Weekend,False,Off-peak,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0.8559529737092293,1.1839906096025117,-1.384365164192808,Low
2014-06-01 03:00:00,0,0,0,0,0,0,1,0,0,0,0,,292.38,5.73,0.0,75,373,3,Sunday,6,6,2014,True,Weekend,False,Off-peak,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0,0.8399146265624667,0.7962278537831192,-1.4700172804655642,Low
2014-06-01 04:00:00,0,0,0,0,0,0,1,0,0,0,0,,292.31,5.93,0.0,75,362,4,Sunday,6,6,2014,True,Weekend,False,Off-peak,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0.8345685108468792,0.7962278537831192,-1.4755594762243895,Low
2014-06-01 05:00:00,0,0,1,0,0,0,1,0,0,0,1,,292.38,1.85,0.0,68,709,5,Sunday,6,6,2014,True,Weekend,False,Off-peak,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0,0.8399146265624667,0.6152719010674027,-1.3007283918323522,Low
2014-06-01 06:00:00,0,0,1,0,0,1,1,0,0,0,1,,292.32,4.89,0.0,90,843,6,Sunday,6,6,2014,True,Weekend,False,Off-peak,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,0.8353322416633912,1.1839906096025117,-1.2332143707702976,Low
2014-06-01 07:00:00,0,0,0,0,0,1,1,0,0,0,1,,292.09,6.89,0.0,44,1256,7,Sunday,6,6,2014,True,Weekend,True,Peak,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0,0.8177664328836004,-0.005148508243625363,-1.025130111825308,Medium
2014-06-01 08:00:00,0,0,0,0,0,0,1,0,0,0,0,,291.82,1.33,0.0,44,1900,8,Sunday,6,6,2014,True,Weekend,True,Peak,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0,0.7971457008377623,-0.005148508243625363,-0.7006597419449851,Medium
2014-06-01 09:00:00,0,0,0,0,0,0,1,0,0,0,0,,292.2,0.32,0.0,44,2855,9,Sunday,6,6,2014,True,Weekend,True,Peak,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0,0.8261674718652399,-0.005148508243625363,-0.2194963828833264,Medium
2014-06-01 10:00:00,0,0,0,0,0,0,1,0,0,0,0,,292.73,3.91,0.0,44,3668,10,Sunday,6,6,2014,True,Weekend,False,Off-peak,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0.8666452051404088,-0.005148508243625363,0.19012226729167736,High
2014-06-01 11:00:00,0,0,0,0,0,0,1,0,0,0,0,,293.57,1.78,0.0,44,4041,11,Sunday,6,6,2014,True,Weekend,False,Off-peak,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0,0.9307985937274633,-0.005148508243625363,0.3780530871136656,High
2014-06-01 12:00:00,0,0,0,0,0,0,1,0,0,0,0,,293.39,0.62,0.0,56,4642,12,Sunday,6,6,2014,True,Weekend,False,Off-peak,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0,0.9170514390302364,0.3050616964118887,0.6808585099367618,High
2014-06-01 13:00:00,0,0,0,0,0,0,1,0,0,0,0,,293.44,0.7,0.0,56,4734,13,Sunday,6,6,2014,True,Weekend,False,Off-peak,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0,0.9208700931128002,0.3050616964118887,0.7272114199196651,High
2014-06-01 14:00:00,0,0,0,0,0,0,1,0,0,0,0,,294.27,0.76,0.0,56,4736,14,Sunday,6,6,2014,True,Weekend,False,Off-peak,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,0.9842597508833429,0.3050616964118887,0.7282190918758151,High
2014-06-01 15:00:00,0,0,0,0,0,0,1,0,0,0,0,,294.58,0.51,0.0,20,4628,15,Sunday,6,6,2014,True,Weekend,False,Off-peak,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0,1.007935406195233,-0.6255689175546535,0.6738048062437113,High
2014-06-01 16:00:00,0,0,0,0,0,0,1,0,0,0,0,,295.28,0.76,0.0,20,4549,16,Sunday,6,6,2014,True,Weekend,True,Peak,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0,1.0613965633511127,-0.6255689175546535,0.6340017639757836,High
2014-06-01 17:00:00,0,1,0,0,0,0,0,0,0,0,0,,295.21,0.0,0.0,20,4330,17,Sunday,6,6,2014,True,Weekend,True,Peak,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0,1.056050447635525,-0.6255689175546535,0.5236616847773508,High
2014-06-01 18:00:00,0,0,0,0,0,0,1,0,0,0,0,,295.1,0.34,0.0,24,4105,18,Sunday,6,6,2014,True,Weekend,True,Peak,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,1.0476494086538901,-0.5221655160028155,0.41029858971046784,High
2014-06-01 19:00:00,0,0,0,0,0,0,1,0,0,0,0,,294.42,1.52,0.0,24,3315,19,Sunday,6,6,2014,True,Weekend,False,Off-peak,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0,0.9957157131310342,-0.5221655160028155,0.012268167031189879,Medium
2014-06-01 20:00:00,0,0,0,0,0,0,1,0,0,0,0,,293.74,0.42,0.0,24,2766,20,Sunday,6,6,2014,True,Weekend,False,Off-peak,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0.9437820176081784,-0.5221655160028155,-0.26433778493200455,Medium
2014-06-01 21:00:00,0,0,0,0,0,1,1,0,0,0,0,,292.96,0.52,0.0,36,2413,21,Sunday,6,6,2014,True,Weekend,False,Off-peak,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0,0.8842110139201951,-0.2119553113473014,-0.44219188519249203,Medium
2014-06-01 22:00:00,0,0,1,0,0,0,1,0,0,0,0,,291.94,0.44,0.0,75,1700,22,Sunday,6,6,2014,True,Weekend,False,Off-peak,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0.8063104706359135,0.7962278537831192,-0.8014269375599923,Medium
2014-06-01 23:00:00,0,0,0,0,0,0,1,0,0,0,0,,291.7,0.41,0.0,36,1122,23,Sunday,6,6,2014,True,Weekend,False,Off-peak,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0,0.787980931039611,-0.2119553113473014,-1.0926441328873626,Low
2014-06-02 00:00:00,0,0,1,0,0,0,1,0,0,0,0,,291.55,0.25,0.0,48,616,0,Monday,0,6,2014,False,Weekday,False,Off-peak,0.0,1.0,0.0,1.0,0,0.776524968791924,0.09825489330821265,-1.3475851377933306,Low
2014-06-02 01:00:00,0,0,1,0,0,1,1,0,0,0,0,,291.47,0.25,0.0,48,368,1,Monday,0,6,2014,False,Weekday,False,Off-peak,0.25881904510252074,0.9659258262890683,0.0,1.0,0,0.7704151222598246,0.09825489330821265,-1.4725364603559394,Low
2014-06-02 02:00:00,0,0,1,0,0,1,1,0,0,0,0,,291.35,0.25,0.0,48,292,2,Monday,0,6,2014,False,Weekday,False,Off-peak,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0.7612503524616733,0.09825489330821265,-1.5108279946896421,Low
2014-06-02 03:00:00,0,0,1,0,0,1,1,0,0,0,0,,291.36,0.0,0.0,24,401,3,Monday,0,6,2014,False,Weekday,False,Off-peak,0.7071067811865475,0.7071067811865476,0.0,1.0,0,0.7620140832781852,-0.5221655160028155,-1.4559098730794633,Low
2014-06-02 04:00:00,0,0,0,0,0,1,1,0,0,0,0,,291.11,0.25,0.0,24,847,4,Monday,0,6,2014,False,Weekday,False,Off-peak,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0.7429208128653707,-0.5221655160028155,-1.2311990268579975,Low
2014-06-02 05:00:00,0,0,0,0,0,1,1,0,0,0,0,,290.98,0.25,0.0,80,2900,5,Monday,0,6,2014,False,Weekday,False,Off-peak,0.9659258262890683,0.25881904510252074,0.0,1.0,0,0.7329923122507076,0.9254821057229168,-0.1968237638699498,Medium
2014-06-02 06:00:00,0,0,0,0,0,1,1,0,0,0,0,,291.12,0.68,0.0,92,5409,6,Monday,0,6,2014,False,Weekday,False,Off-peak,1.0,6.123233995736766e-17,0.0,1.0,0,0.7436845436818826,1.2356923103784307,1.067300705120314,Severe
2014-06-02 07:00:00,0,0,0,0,0,1,1,0,0,0,0,,290.94,0.94,0.0,44,5891,7,Monday,0,6,2014,False,Weekday,True,Peak,0.9659258262890683,-0.25881904510252063,0.0,1.0,0,0.7299373889846557,-0.005148508243625363,1.3101496465524811,Severe
2014-06-02 08:00:00,0,0,0,0,0,1,1,0,0,0,0,,291.37,0.66,0.0,1,6252,8,Monday,0,6,2014,False,Weekday,True,Peak,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,0.762777814094697,-1.116735074925884,1.4920344346375687,Severe
2014-06-02 09:00:00,0,0,0,0,0,0,1,0,0,0,0,,292.56,0.59,0.0,0,5006,9,Monday,0,6,2014,False,Weekday,True,Peak,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,0.8536617812596937,-1.1425859253138435,0.8642548059560747,Severe
2014-06-02 10:00:00,0,0,0,0,0,0,1,0,0,0,0,,293.77,0.89,0.0,0,4610,10,Monday,0,6,2014,False,Weekday,False,Off-peak,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,0.946073210057714,-1.1425859253138435,0.6647357586383607,High
2014-06-02 11:00:00,1,0,0,0,0,0,0,0,0,0,0,,296.15,0.0,0.0,0,4819,11,Monday,0,6,2014,False,Weekday,False,Off-peak,0.258819045102521,-0.9659258262890682,0.0,1.0,0,1.1278411443877072,-1.1425859253138435,0.7700374780560431,High
2014-06-02 12:00:00,0,0,0,0,0,0,1,0,0,0,0,,297.17,0.25,0.0,0,4945,12,Monday,0,6,2014,False,Weekday,False,Off-peak,1.2246467991473532e-16,-1.0,0.0,1.0,0,1.205741687671993,-1.1425859253138435,0.8335208112934975,High
2014-06-02 13:00:00,1,0,0,0,0,0,0,0,0,0,0,,298.17,0.0,0.0,0,4779,13,Monday,0,6,2014,False,Weekday,False,Off-peak,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0,1.2821147693232509,-1.1425859253138435,0.7498840389330417,High
2014-06-02 14:00:00,0,1,0,0,0,0,0,0,0,0,0,,298.59,0.0,0.0,12,5320,14,Monday,0,6,2014,False,Weekday,False,Off-peak,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,1.3141914636167762,-0.8323757206583294,1.0224593030716358,Severe
2014-06-02 15:00:00,0,0,0,0,0,0,1,0,0,0,0,,299.24,0.25,0.0,0,5662,15,Monday,0,6,2014,False,Weekday,False,Off-peak,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0,1.3638339666900963,-1.1425859253138435,1.194771207573298,Severe
2014-06-02 16:00:00,0,0,0,0,0,0,1,0,0,0,0,,298.21,18.03,0.0,0,6443,16,Monday,0,6,2014,False,Weekday,True,Peak,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,1.2851696925892986,-1.1425859253138435,1.5882671064499005,Severe
2014-06-02 17:00:00,0,0,0,0,0,0,1,0,0,0,0,,296.97,0.25,0.0,0,6282,17,Monday,0,6,2014,False,Weekday,True,Peak,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0,1.1904670713417425,-1.1425859253138435,1.5071495139798199,Severe
2014-06-02 18:00:00,0,0,0,0,0,0,1,0,0,0,0,,296.23,0.25,0.0,0,4448,18,Monday,0,6,2014,False,Weekday,True,Peak,-1.0,-1.8369701987210297e-16,0.0,1.0,0,1.133950990919811,-1.1425859253138435,0.583114330190205,High
2014-06-02 19:00:00,1,0,0,0,0,0,0,0,0,0,0,,294.98,0.0,0.0,0,3320,19,Monday,0,6,2014,False,Weekday,False,Off-peak,-0.9659258262890684,0.2588190451025203,0.0,1.0,0,1.0384846388557387,-1.1425859253138435,0.014787346921565057,Medium
2014-06-02 20:00:00,1,0,0,0,0,0,0,0,0,0,0,,293.51,0.0,0.0,0,2802,20,Monday,0,6,2014,False,Weekday,False,Off-peak,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0.9262162088283877,-1.1425859253138435,-0.24619968972130327,Medium
2014-06-02 21:00:00,0,0,0,0,0,0,1,0,0,0,0,,292.27,0.25,0.0,36,2655,21,Monday,0,6,2014,False,Weekday,False,Off-peak,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,0.8315135875808274,-0.2119553113473014,-0.3202635784983335,Medium
2014-06-02 22:00:00,0,0,0,0,0,0,1,0,0,0,0,,290.9,0.25,0.0,1,1761,22,Monday,0,6,2014,False,Weekday,False,Off-peak,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0.7268824657186038,-1.116735074925884,-0.7706929428974151,Medium
2014-06-02 23:00:00,0,1,0,0,0,0,0,0,0,0,0,,289.78,0.0,0.0,40,1009,23,Monday,0,6,2014,False,Weekday,False,Off-peak,-0.25881904510252157,0.9659258262890681,0.0,1.0,0,0.6413446142691948,-0.10855190979546338,-1.1495775984098417,Low
2014-06-03 00:00:00,0,1,0,0,0,0,0,0,0,0,0,,289.3,0.0,0.0,40,596,0,Tuesday,1,6,2014,False,Weekday,False,Off-peak,0.0,1.0,0.7818314824680298,0.6234898018587336,0,0.604685535076594,-0.10855190979546338,-1.3576618573548314,Low
2014-06-03 01:00:00,1,0,0,0,0,0,0,0,0,0,0,,288.75,0.0,0.0,0,332,1,Tuesday,1,6,2014,False,Weekday,False,Off-peak,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0.5626803401684013,-1.1425859253138435,-1.4906745555666407,Low
2014-06-03 02:00:00,1,0,0,0,0,0,0,0,0,0,0,,288.54,0.0,0.0,0,304,2,Tuesday,1,6,2014,False,Weekday,False,Off-peak,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0.5466419930216387,-1.1425859253138435,-1.5047819629527417,Low
2014-06-03 03:00:00,1,0,0,0,0,0,0,0,0,0,0,,287.84,0.0,0.0,1,381,3,Tuesday,1,6,2014,False,Weekday,False,Off-peak,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,0,0.4931808358657548,-1.116735074925884,-1.4659865926409639,Low
2014-06-03 04:00:00,1,0,0,0,0,0,0,0,0,0,0,,287.39,0.0,0.0,0,840,4,Tuesday,1,6,2014,False,Weekday,False,Off-peak,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0.45881294912268966,-1.1425859253138435,-1.2347258787045228,Low
2014-06-03 05:00:00,1,0,0,0,0,0,0,0,0,0,0,,286.73,0.0,0.0,1,2987,5,Tuesday,1,6,2014,False,Weekday,False,Off-peak,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0,0.4084067152328619,-1.116735074925884,-0.15299003377742174,Medium
2014-06-03 06:00:00,1,0,0,0,0,0,0,0,0,0,0,,286.38,0.0,0.0,0,6071,6,Tuesday,1,6,2014,False,Weekday,False,Off-peak,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,0.38167613665491995,-1.1425859253138435,1.4008401226059874,Severe
2014-06-03 07:00:00,1,0,0,0,0,0,0,0,0,0,0,,287.31,0.0,0.0,1,6659,7,Tuesday,1,6,2014,False,Weekday,True,Peak,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,0.45270310259059027,-1.116735074925884,1.6970956777141082,Severe
2014-06-03 08:00:00,1,0,0,0,0,0,0,0,0,0,0,,289.11,0.0,0.0,1,6294,8,Tuesday,1,6,2014,False,Weekday,True,Peak,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0,0.5901746495628551,-1.116735074925884,1.5131955457167203,Severe
2014-06-03 11:00:00,0,0,0,0,0,0,1,0,0,0,0,,293.94,0.25,0.0,0,4787,11,Tuesday,1,6,2014,False,Weekday,False,Off-peak,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0,0.9590566339384291,-1.1425859253138435,0.7539147267576419,High
