holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,hour,day_of_week,month,year,is_weekend,day_type,is_peak_hour,traffic_period,temp_c,is_congested,traffic_rolling_3h,traffic_rolling_24h
,267.89,0.0,0.0,64,Clouds,broken clouds,2013-11-12 23:00:00,975,23,Tuesday,11,2013,False,Weekday,False,Off-peak,-5.259999999999991,False,1746.6666666666667,3697.625
,267.69,0.0,0.0,64,Clouds,broken clouds,2013-11-13 00:00:00,548,0,Wednesday,11,2013,False,Weekday,False,Off-peak,-5.4599999999999795,False,1125.6666666666667,3700.125
,267.84,0.0,0.0,64,Clouds,broken clouds,2013-11-13 01:00:00,343,1,Wednesday,11,2013,False,Weekday,False,Off-peak,-5.310000000000002,False,622.0,3701.0
,268.15,0.0,0.0,64,Clouds,broken clouds,2013-11-13 02:00:00,259,2,Wednesday,11,2013,False,Weekday,False,Off-peak,-5.0,False,383.3333333333333,3703.2083333333335
,268.37,0.0,0.0,64,Clouds,broken clouds,2013-11-13 03:00:00,386,3,Wednesday,11,2013,False,Weekday,False,Off-peak,-4.779999999999973,False,329.3333333333333,3705.7916666666665
,268.15,0.0,0.0,64,Clouds,broken clouds,2013-11-13 04:00:00,828,4,Wednesday,11,2013,False,Weekday,False,Off-peak,-5.0,False,491.0,3705.9166666666665
,268.36,0.0,0.0,64,Clouds,broken clouds,2013-11-13 05:00:00,2786,5,Wednesday,11,2013,False,Weekday,False,Off-peak,-4.789999999999964,False,1333.3333333333333,3707.0
,269.34,0.0,0.0,64,Clouds,broken clouds,2013-11-13 06:00:00,5755,6,Wednesday,11,2013,False,Weekday,False,Off-peak,-3.8100000000000023,True,3123.0,3700.625
,269.49,0.0,0.0,64,Clouds,broken clouds,2013-11-13 07:00:00,7020,7,Wednesday,11,2013,False,Weekday,True,Peak,-3.659999999999968,True,5187.0,3706.7083333333335
,269.66,0.0,0.0,64,Clouds,broken clouds,2013-11-13 08:00:00,6194,8,Wednesday,11,2013,False,Weekday,True,Peak,-3.4899999999999523,True,6323.0,3708.2083333333335
,271.49,0.0,0.0,64,Clouds,broken clouds,2013-11-13 09:00:00,5375,9,Wednesday,11,2013,False,Weekday,True,Peak,-1.6599999999999682,False,6196.333333333333,3713.9583333333335
,274.24,0.0,0.0,64,Clouds,broken clouds,2013-11-13 10:00:00,4445,10,Wednesday,11,2013,False,Weekday,False,Off-peak,1.0900000000000318,False,5338.0,3716.0416666666665
,276.58,0.0,0.0,64,Clouds,broken clouds,2013-11-13 11:00:00,4904,11,Wednesday,11,2013,False,Weekday,False,Off-peak,3.430000000000007,False,4908.0,3726.3333333333335
,279.13,0.0,0.0,64,Clouds,broken clouds,2013-11-13 12:00:00,5045,12,Wednesday,11,2013,False,Weekday,False,Off-peak,5.980000000000018,False,4798.0,3727.0416666666665
,280.87,0.0,0.0,64,Clouds,broken clouds,2013-11-13 13:00:00,5039,13,Wednesday,11,2013,False,Weekday,False,Off-peak,7.720000000000027,False,4996.0,3727.6666666666665
,282.36,0.0,0.0,64,Clouds,broken clouds,2013-11-13 14:00:00,5276,14,Wednesday,11,2013,False,Weekday,False,Off-peak,9.210000000000036,False,5120.0,3726.75
,283.13,0.0,0.0,64,Clouds,broken clouds,2013-11-13 15:00:00,6119,15,Wednesday,11,2013,False,Weekday,False,Off-peak,9.980000000000018,True,5478.0,3736.25
,283.31,0.0,0.0,64,Clouds,broken clouds,2013-11-13 16:00:00,6846,16,Wednesday,11,2013,False,Weekday,True,Peak,10.160000000000025,True,6080.333333333333,3740.125
,281.91,0.0,0.0,64,Clouds,broken clouds,2013-11-13 17:00:00,6363,17,Wednesday,11,2013,False,Weekday,True,Peak,8.760000000000048,True,6442.666666666667,3731.8333333333335
,280.61,0.0,0.0,64,Clouds,broken clouds,2013-11-13 18:00:00,4816,18,Wednesday,11,2013,False,Weekday,True,Peak,7.460000000000036,False,6008.333333333333,3739.9166666666665
,279.83,0.0,0.0,64,Clouds,broken clouds,2013-11-13 19:00:00,3339,19,Wednesday,11,2013,False,Weekday,False,Off-peak,6.680000000000007,False,4839.333333333333,3746.125
,279.03,0.0,0.0,64,Clouds,broken clouds,2013-11-13 20:00:00,2846,20,Wednesday,11,2013,False,Weekday,False,Off-peak,5.8799999999999955,False,3667.0,3740.5
,278.04,0.0,0.0,64,Clouds,broken clouds,2013-11-13 21:00:00,3975,21,Wednesday,11,2013,False,Weekday,False,Off-peak,4.890000000000043,False,3386.6666666666665,3805.6666666666665
,277.2,0.0,0.0,64,Clouds,broken clouds,2013-11-13 22:00:00,2288,22,Wednesday,11,2013,False,Weekday,False,Off-peak,4.050000000000011,False,3036.3333333333335,3823.75
,276.68,0.0,0.0,64,Clouds,broken clouds,2013-11-13 23:00:00,1139,23,Wednesday,11,2013,False,Weekday,False,Off-peak,3.5300000000000296,False,2467.3333333333335,3830.5833333333335
,276.05,0.0,0.0,64,Clouds,broken clouds,2013-11-14 00:00:00,630,0,Thursday,11,2013,False,Weekday,False,Off-peak,2.900000000000034,False,1352.3333333333333,3834.0
,275.26,0.0,0.0,64,Clouds,broken clouds,2013-11-14 01:00:00,375,1,Thursday,11,2013,False,Weekday,False,Off-peak,2.1100000000000136,False,714.6666666666666,3835.3333333333335
,275.55,0.0,0.0,75,Clouds,broken clouds,2013-11-14 02:00:00,255,2,Thursday,11,2013,False,Weekday,False,Off-peak,2.400000000000034,False,420.0,3835.1666666666665
,276.15,0.0,0.0,1,Clear,sky is clear,2013-11-14 03:00:00,351,3,Thursday,11,2013,False,Weekday,False,Off-peak,3.0,False,327.0,3833.7083333333335
,275.89,0.0,0.0,75,Clouds,broken clouds,2013-11-14 04:00:00,839,4,Thursday,11,2013,False,Weekday,False,Off-peak,2.740000000000009,False,481.6666666666667,3834.1666666666665
,275.39,0.0,0.0,75,Clouds,broken clouds,2013-11-14 05:00:00,2932,5,Thursday,11,2013,False,Weekday,False,Off-peak,2.240000000000009,False,1374.0,3840.25
,275.15,0.0,0.0,1,Clear,sky is clear,2013-11-14 06:00:00,5933,6,Thursday,11,2013,False,Weekday,False,Off-peak,2.0,True,3234.6666666666665,3847.6666666666665
,275.16,0.0,0.0,75,Clouds,broken clouds,2013-11-14 07:00:00,6866,7,Thursday,11,2013,False,Weekday,True,Peak,2.0100000000000477,True,5243.666666666667,3841.25
,275.86,0.0,0.0,64,Clouds,broken clouds,2013-11-14 09:00:00,5395,9,Thursday,11,2013,False,Weekday,True,Peak,2.7100000000000364,False,6064.666666666667,3807.9583333333335
,276.8,0.0,0.0,64,Clouds,broken clouds,2013-11-14 10:00:00,4547,10,Thursday,11,2013,False,Weekday,False,Off-peak,3.650000000000034,False,5602.666666666667,3773.4583333333335
,278.21,0.0,0.0,64,Clouds,broken clouds,2013-11-14 11:00:00,4907,11,Thursday,11,2013,False,Weekday,False,Off-peak,5.060000000000002,False,4949.666666666667,3792.7083333333335
,279.27,0.0,0.0,64,Clouds,broken clouds,2013-11-14 12:00:00,5117,12,Thursday,11,2013,False,Weekday,False,Off-peak,6.1200000000000045,False,4857.0,3801.5833333333335
,281.18,0.0,0.0,64,Clouds,broken clouds,2013-11-14 13:00:00,5186,13,Thursday,11,2013,False,Weekday,False,Off-peak,8.03000000000003,False,5070.0,3807.4583333333335
,283.01,0.0,0.0,64,Clouds,broken clouds,2013-11-14 14:00:00,5550,14,Thursday,11,2013,False,Weekday,False,Off-peak,9.860000000000014,True,5284.333333333333,3828.75
,283.98,0.0,0.0,64,Clouds,broken clouds,2013-11-14 15:00:00,6224,15,Thursday,11,2013,False,Weekday,False,Off-peak,10.830000000000041,True,5653.333333333333,3868.25
,284.29,0.0,0.0,64,Clouds,broken clouds,2013-11-14 16:00:00,6673,16,Thursday,11,2013,False,Weekday,True,Peak,11.140000000000043,True,6149.0,3891.3333333333335
,281.78,0.0,0.0,64,Clouds,broken clouds,2013-11-14 17:00:00,6415,17,Thursday,11,2013,False,Weekday,True,Peak,8.629999999999995,True,6437.333333333333,3873.375
,279.91,0.0,0.0,64,Clouds,broken clouds,2013-11-14 18:00:00,4732,18,Thursday,11,2013,False,Weekday,True,Peak,6.760000000000048,False,5940.0,3805.4166666666665
,278.58,0.0,0.0,64,Clouds,broken clouds,2013-11-14 19:00:00,3525,19,Thursday,11,2013,False,Weekday,False,Off-peak,5.430000000000007,False,4890.666666666667,3751.625
,277.26,0.0,0.0,64,Clouds,broken clouds,2013-11-14 20:00:00,3232,20,Thursday,11,2013,False,Weekday,False,Off-peak,4.110000000000014,False,3829.6666666666665,3747.1666666666665
,276.73,0.0,0.0,64,Clouds,broken clouds,2013-11-14 21:00:00,2676,21,Thursday,11,2013,False,Weekday,False,Off-peak,3.580000000000041,False,3144.3333333333335,3740.0833333333335
,275.5,0.0,0.0,64,Clouds,broken clouds,2013-11-14 22:00:00,2384,22,Thursday,11,2013,False,Weekday,False,Off-peak,2.3500000000000227,False,2764.0,3673.7916666666665
,273.6,0.0,0.0,64,Mist,mist,2013-11-14 23:00:00,1247,23,Thursday,11,2013,False,Weekday,False,Off-peak,0.4500000000000455,False,2102.3333333333335,3630.4166666666665
,273.47,0.0,0.0,64,Clouds,broken clouds,2013-11-15 00:00:00,653,0,Friday,11,2013,False,Weekday,False,Off-peak,0.32000000000005,False,1428.0,3610.1666666666665
,273.14,0.0,0.0,64,Clouds,broken clouds,2013-11-15 01:00:00,411,1,Friday,11,2013,False,Weekday,False,Off-peak,-0.009999999999990905,False,770.3333333333334,3601.0416666666665
,273.41,0.0,0.0,64,Fog,fog,2013-11-15 02:00:00,315,2,Friday,11,2013,False,Weekday,False,Off-peak,0.26000000000004775,False,459.6666666666667,3598.5416666666665
,273.24,0.0,0.0,64,Mist,mist,2013-11-15 03:00:00,392,3,Friday,11,2013,False,Weekday,False,Off-peak,0.09000000000003183,False,372.6666666666667,3604.25
,273.01,0.0,0.0,64,Mist,mist,2013-11-15 04:00:00,787,4,Friday,11,2013,False,Weekday,False,Off-peak,-0.13999999999998636,False,498.0,3622.4166666666665
,271.52,0.0,0.0,64,Mist,mist,2013-11-15 05:00:00,2605,5,Friday,11,2013,False,Weekday,False,Off-peak,-1.6299999999999955,False,1261.3333333333333,3696.0
,271.62,0.0,0.0,64,Mist,mist,2013-11-15 06:00:00,5776,6,Friday,11,2013,False,Weekday,False,Off-peak,-1.5299999999999727,True,3056.0,3814.5
,271.36,0.0,0.0,64,Mist,mist,2013-11-15 07:00:00,6789,7,Friday,11,2013,False,Weekday,True,Peak,-1.7899999999999636,True,5056.666666666667,3850.1666666666665
,272.14,0.0,0.0,64,Mist,mist,2013-11-15 08:00:00,5931,8,Friday,11,2013,False,Weekday,True,Peak,-1.009999999999991,True,6165.333333333333,3811.2083333333335
,274.67,0.0,0.0,64,Mist,mist,2013-11-15 09:00:00,5297,9,Friday,11,2013,False,Weekday,True,Peak,1.5200000000000387,False,6005.666666666667,3807.125
,277.04,0.0,0.0,64,Clouds,broken clouds,2013-11-15 10:00:00,4926,10,Friday,11,2013,False,Weekday,False,Off-peak,3.890000000000043,False,5384.666666666667,3822.9166666666665
,280.02,0.0,0.0,64,Clouds,broken clouds,2013-11-15 11:00:00,5228,11,Friday,11,2013,False,Weekday,False,Off-peak,6.8700000000000045,False,5150.333333333333,3836.2916666666665
,282.47,0.0,0.0,64,Clouds,broken clouds,2013-11-15 12:00:00,5501,12,Friday,11,2013,False,Weekday,False,Off-peak,9.32000000000005,True,5218.333333333333,3852.2916666666665
,284.65,0.0,0.0,64,Clouds,broken clouds,2013-11-15 13:00:00,5382,13,Friday,11,2013,False,Weekday,False,Off-peak,11.5,False,5370.333333333333,3860.4583333333335
,285.47,0.0,0.0,64,Clouds,broken clouds,2013-11-15 14:00:00,5715,14,Friday,11,2013,False,Weekday,False,Off-peak,12.32000000000005,True,5532.666666666667,3867.3333333333335
,285.12,0.0,0.0,1,Clear,sky is clear,2013-11-15 15:00:00,6300,15,Friday,11,2013,False,Weekday,False,Off-peak,11.970000000000027,True,5799.0,3870.5
,283.46,0.0,0.0,1,Clear,sky is clear,2013-11-15 16:00:00,6753,16,Friday,11,2013,False,Weekday,True,Peak,10.310000000000002,True,6256.0,3873.8333333333335
,282.13,0.0,0.0,1,Clear,sky is clear,2013-11-15 17:00:00,6125,17,Friday,11,2013,False,Weekday,True,Peak,8.980000000000018,True,6392.666666666667,3861.75
,281.81,0.0,0.0,1,Clear,sky is clear,2013-11-15 18:00:00,5231,18,Friday,11,2013,False,Weekday,True,Peak,8.660000000000025,False,6036.333333333333,3882.5416666666665
,281.15,0.0,0.0,1,Clear,sky is clear,2013-11-15 19:00:00,3659,19,Friday,11,2013,False,Weekday,False,Off-peak,8.0,False,5005.0,3888.125
,281.15,0.0,0.0,1,Clear,sky is clear,2013-11-15 20:00:00,2827,20,Friday,11,2013,False,Weekday,False,Off-peak,8.0,False,3905.6666666666665,3871.25
,281.14,0.0,0.0,1,Clear,sky is clear,2013-11-15 21:00:00,3862,21,Friday,11,2013,False,Weekday,False,Off-peak,7.990000000000009,False,3449.3333333333335,3920.6666666666665
,280.39,0.0,0.0,1,Clear,sky is clear,2013-11-15 22:00:00,3285,22,Friday,11,2013,False,Weekday,False,Off-peak,7.240000000000009,False,3324.6666666666665,3958.2083333333335
,280.39,0.0,0.0,1,Clear,sky is clear,2013-11-15 23:00:00,1898,23,Friday,11,2013,False,Weekday,False,Off-peak,7.240000000000009,False,3015.0,3985.3333333333335
,279.65,0.0,0.0,1,Clear,sky is clear,2013-11-16 00:00:00,1106,0,Saturday,11,2013,True,Weekend,False,Off-peak,6.5,False,2096.3333333333335,4004.2083333333335
,279.16,0.0,0.0,1,Clear,sky is clear,2013-11-16 01:00:00,723,1,Saturday,11,2013,True,Weekend,False,Off-peak,6.010000000000048,False,1242.3333333333333,4017.2083333333335
,278.9,0.0,0.0,40,Clouds,scattered clouds,2013-11-16 02:00:00,550,2,Saturday,11,2013,True,Weekend,False,Off-peak,5.75,False,793.0,4027.0
,278.91,0.0,0.0,40,Clouds,scattered clouds,2013-11-16 03:00:00,387,3,Saturday,11,2013,True,Weekend,False,Off-peak,5.760000000000048,False,553.3333333333334,4026.7916666666665
,278.65,0.0,0.0,1,Clear,sky is clear,2013-11-16 04:00:00,424,4,Saturday,11,2013,True,Weekend,False,Off-peak,5.5,False,453.6666666666667,4011.6666666666665
,278.15,0.0,0.0,64,Clouds,broken clouds,2013-11-16 05:00:00,770,5,Saturday,11,2013,True,Weekend,False,Off-peak,5.0,False,527.0,3935.2083333333335
,278.17,0.0,0.0,64,Clouds,broken clouds,2013-11-16 07:00:00,2043,7,Saturday,11,2013,True,Weekend,True,Peak,5.020000000000039,False,1079.0,3779.6666666666665
,280.13,0.0,0.0,90,Mist,mist,2013-11-16 09:00:00,3816,9,Saturday,11,2013,True,Weekend,True,Peak,6.980000000000018,False,2209.6666666666665,3655.7916666666665
,280.47,0.0,0.0,64,Mist,mist,2013-11-16 11:00:00,4342,11,Saturday,11,2013,True,Weekend,False,Off-peak,7.32000000000005,False,3400.3333333333335,3589.5833333333335
,280.46,1.27,0.0,90,Rain,moderate rain,2013-11-16 13:00:00,4592,13,Saturday,11,2013,True,Weekend,False,Off-peak,7.310000000000002,False,4250.0,3560.2083333333335
,280.56,0.85,0.0,64,Rain,moderate rain,2013-11-16 14:00:00,4532,14,Saturday,11,2013,True,Weekend,False,Off-peak,7.410000000000025,False,4488.666666666667,3543.7916666666665
,281.1,0.64,0.0,90,Mist,mist,2013-11-16 15:00:00,4554,15,Saturday,11,2013,True,Weekend,False,Off-peak,7.9500000000000455,False,4559.333333333333,3515.7083333333335
,281.14,0.64,0.0,64,Rain,heavy intensity rain,2013-11-16 16:00:00,4537,16,Saturday,11,2013,True,Weekend,True,Peak,7.990000000000009,False,4541.0,3475.5416666666665
,281.32,0.25,0.0,64,Rain,light rain,2013-11-16 17:00:00,4402,17,Saturday,11,2013,True,Weekend,True,Peak,8.170000000000016,False,4497.666666666667,3434.7083333333335
,281.27,0.0,0.0,64,Mist,mist,2013-11-16 18:00:00,4289,18,Saturday,11,2013,True,Weekend,True,Peak,8.120000000000005,False,4409.333333333333,3375.2916666666665
,281.32,0.0,0.0,90,Mist,mist,2013-11-16 19:00:00,3147,19,Saturday,11,2013,True,Weekend,False,Off-peak,8.170000000000016,False,3946.0,3243.9166666666665
,281.4,0.0,0.0,64,Fog,fog,2013-11-16 20:00:00,2484,20,Saturday,11,2013,True,Weekend,False,Off-peak,8.25,False,3306.6666666666665,3066.0416666666665
,281.6,0.0,0.0,64,Drizzle,drizzle,2013-11-16 21:00:00,2533,21,Saturday,11,2013,True,Weekend,False,Off-peak,8.450000000000045,False,2721.3333333333335,2916.375
,281.27,0.0,0.0,64,Mist,mist,2013-11-16 22:00:00,2671,22,Saturday,11,2013,True,Weekend,False,Off-peak,8.120000000000005,False,2562.6666666666665,2809.7083333333335
,280.33,0.0,0.0,64,Mist,mist,2013-11-16 23:00:00,2881,23,Saturday,11,2013,True,Weekend,False,Off-peak,7.180000000000007,False,2695.0,2777.2916666666665
,279.86,0.0,0.0,64,Mist,mist,2013-11-17 00:00:00,1295,0,Sunday,11,2013,True,Weekend,False,Off-peak,6.710000000000036,False,2282.3333333333335,2713.4583333333335
,279.18,0.0,0.0,64,Mist,mist,2013-11-17 01:00:00,857,1,Sunday,11,2013,True,Weekend,False,Off-peak,6.03000000000003,False,1677.6666666666667,2588.25
,278.56,0.0,0.0,64,Mist,mist,2013-11-17 02:00:00,616,2,Sunday,11,2013,True,Weekend,False,Off-peak,5.410000000000025,False,922.6666666666666,2477.0416666666665
,277.96,0.0,0.0,64,Mist,mist,2013-11-17 03:00:00,333,3,Sunday,11,2013,True,Weekend,False,Off-peak,4.810000000000002,False,602.0,2411.8333333333335
,277.93,0.0,0.0,40,Mist,mist,2013-11-17 04:00:00,289,4,Sunday,11,2013,True,Weekend,False,Off-peak,4.78000000000003,False,412.6666666666667,2377.7916666666665
,278.25,0.0,0.0,90,Mist,mist,2013-11-17 05:00:00,467,5,Sunday,11,2013,True,Weekend,False,Off-peak,5.100000000000023,False,363.0,2367.125
,278.38,0.0,0.0,90,Mist,mist,2013-11-17 06:00:00,746,6,Sunday,11,2013,True,Weekend,False,Off-peak,5.230000000000018,False,500.6666666666667,2375.2916666666665
,278.36,0.0,0.0,64,Mist,mist,2013-11-17 07:00:00,1092,7,Sunday,11,2013,True,Weekend,True,Peak,5.210000000000036,False,768.3333333333334,2404.6666666666665
,278.83,0.0,0.0,90,Mist,mist,2013-11-17 08:00:00,1770,8,Sunday,11,2013,True,Weekend,True,Peak,5.680000000000007,False,1202.6666666666667,2460.75
,278.66,0.0,0.0,90,Clouds,overcast clouds,2013-11-17 09:00:00,2509,9,Sunday,11,2013,True,Weekend,True,Peak,5.510000000000048,False,1790.3333333333333,2533.2083333333335
,278.8,0.0,0.0,90,Clouds,overcast clouds,2013-11-17 10:00:00,3357,10,Sunday,11,2013,True,Weekend,False,Off-peak,5.650000000000034,False,2545.3333333333335,2587.9583333333335
,276.793,0.0,0.0,64,Clouds,broken clouds,2013-11-17 12:00:00,3990,12,Sunday,11,2013,True,Weekend,False,Off-peak,3.643000000000029,False,3285.3333333333335,2595.2083333333335
,279.15,0.0,0.0,90,Clouds,overcast clouds,2013-11-17 13:00:00,4351,13,Sunday,11,2013,True,Weekend,False,Off-peak,6.0,False,3899.3333333333335,2595.5833333333335
,278.5,0.0,0.0,90,Clouds,overcast clouds,2013-11-17 14:00:00,4234,14,Sunday,11,2013,True,Weekend,False,Off-peak,5.350000000000023,False,4191.666666666667,2580.6666666666665
,277.15,0.0,0.0,90,Clouds,overcast clouds,2013-11-17 15:00:00,4345,15,Sunday,11,2013,True,Weekend,False,Off-peak,4.0,False,4310.0,2572.875
,276.89,0.0,0.0,75,Clouds,broken clouds,2013-11-17 16:00:00,3968,16,Sunday,11,2013,True,Weekend,True,Peak,3.740000000000009,False,4182.333333333333,2548.4583333333335
,275.64,0.0,0.0,90,Clouds,overcast clouds,2013-11-17 17:00:00,4206,17,Sunday,11,2013,True,Weekend,True,Peak,2.490000000000009,False,4173.0,2534.6666666666665
,274.15,0.0,0.0,90,Clouds,overcast clouds,2013-11-17 18:00:00,3543,18,Sunday,11,2013,True,Weekend,True,Peak,1.0,False,3905.6666666666665,2498.875
,274.15,0.0,0.0,90,Clouds,overcast clouds,2013-11-17 19:00:00,2707,19,Sunday,11,2013,True,Weekend,False,Off-peak,1.0,False,3485.3333333333335,2432.9583333333335
,274.15,0.0,0.0,90,Clouds,overcast clouds,2013-11-17 21:00:00,3185,21,Sunday,11,2013,True,Weekend,False,Off-peak,1.0,False,3145.0,2434.5416666666665
,273.06,0.0,0.0,90,Clouds,overcast clouds,2013-11-17 22:00:00,2051,22,Sunday,11,2013,True,Weekend,False,Off-peak,-0.08999999999997499,False,2647.6666666666665,2416.5
,273.07,0.0,0.0,90,Clouds,overcast clouds,2013-11-17 23:00:00,1010,23,Sunday,11,2013,True,Weekend,False,Off-peak,-0.07999999999998408,False,2082.0,2353.0416666666665
,272.64,0.0,0.0,90,Clouds,overcast clouds,2013-11-18 00:00:00,516,0,Monday,11,2013,False,Weekday,False,Off-peak,-0.5099999999999909,False,1192.3333333333333,2263.25
,272.38,0.0,0.0,90,Clouds,overcast clouds,2013-11-18 01:00:00,263,1,Monday,11,2013,False,Weekday,False,Off-peak,-0.7699999999999818,False,596.3333333333334,2154.1666666666665
,271.48,0.0,0.0,90,Clouds,overcast clouds,2013-11-18 02:00:00,249,2,Monday,11,2013,False,Weekday,False,Off-peak,-1.669999999999959,False,342.6666666666667,2110.5833333333335
,271.64,0.0,0.0,90,Clouds,overcast clouds,2013-11-18 03:00:00,311,3,Monday,11,2013,False,Weekday,False,Off-peak,-1.509999999999991,False,274.3333333333333,2087.8333333333335
,271.64,0.0,0.0,90,Clouds,overcast clouds,2013-11-18 04:00:00,800,4,Monday,11,2013,False,Weekday,False,Off-peak,-1.509999999999991,False,453.3333333333333,2095.5
,271.39,0.0,0.0,90,Clouds,overcast clouds,2013-11-18 05:00:00,2737,5,Monday,11,2013,False,Weekday,False,Off-peak,-1.759999999999991,False,1282.6666666666667,2195.6666666666665
,271.45,0.0,0.0,64,Clouds,broken clouds,2013-11-18 07:00:00,6964,7,Monday,11,2013,False,Weekday,True,Peak,-1.6999999999999886,True,3500.3333333333335,2473.7916666666665
,270.59,0.0,0.0,64,Clouds,broken clouds,2013-11-18 08:00:00,6092,8,Monday,11,2013,False,Weekday,True,Peak,-2.5600000000000023,True,5264.333333333333,2708.1666666666665
,270.84,0.0,0.0,64,Clouds,broken clouds,2013-11-18 09:00:00,5093,9,Monday,11,2013,False,Weekday,True,Peak,-2.3100000000000023,False,6049.666666666667,2889.2916666666665
,271.23,0.0,0.0,64,Clouds,broken clouds,2013-11-18 10:00:00,4385,10,Monday,11,2013,False,Weekday,False,Off-peak,-1.919999999999959,False,5190.0,3026.5
,271.73,0.0,0.0,64,Clouds,broken clouds,2013-11-18 11:00:00,4545,11,Monday,11,2013,False,Weekday,False,Off-peak,-1.419999999999959,False,4674.333333333333,3142.125
,273.1,0.0,0.0,1,Clear,sky is clear,2013-11-18 12:00:00,4654,12,Monday,11,2013,False,Weekday,False,Off-peak,-0.049999999999954525,False,4528.0,3231.5
,274.15,0.0,0.0,1,Clear,sky is clear,2013-11-18 13:00:00,4728,13,Monday,11,2013,False,Weekday,False,Off-peak,1.0,False,4642.333333333333,3288.625
,274.15,0.0,0.0,1,Clear,sky is clear,2013-11-18 15:00:00,5622,15,Monday,11,2013,False,Weekday,False,Off-peak,1.0,True,5001.333333333333,3356.625
,271.54,0.0,0.0,64,Clouds,broken clouds,2013-11-18 17:00:00,6177,17,Monday,11,2013,False,Weekday,True,Peak,-1.6099999999999568,True,5509.0,3432.7083333333335
,271.34,0.0,0.0,64,Clouds,broken clouds,2013-11-18 18:00:00,4435,18,Monday,11,2013,False,Weekday,True,Peak,-1.8100000000000023,False,5411.333333333333,3441.0833333333335
,269.67,0.0,0.0,64,Clouds,broken clouds,2013-11-18 19:00:00,2911,19,Monday,11,2013,False,Weekday,False,Off-peak,-3.4799999999999613,False,4507.666666666667,3381.3333333333335
,268.53,0.0,0.0,64,Clouds,broken clouds,2013-11-18 20:00:00,2520,20,Monday,11,2013,False,Weekday,False,Off-peak,-4.6200000000000045,False,3288.6666666666665,3321.0
,267.75,0.0,0.0,64,Clouds,broken clouds,2013-11-18 21:00:00,2047,21,Monday,11,2013,False,Weekday,False,Off-peak,-5.399999999999977,False,2492.6666666666665,3231.0416666666665
,267.37,0.0,0.0,64,Clouds,broken clouds,2013-11-18 22:00:00,1456,22,Monday,11,2013,False,Weekday,False,Off-peak,-5.779999999999973,False,2007.6666666666667,3144.0833333333335
,267.32,0.0,0.0,64,Clouds,broken clouds,2013-11-18 23:00:00,904,23,Monday,11,2013,False,Weekday,False,Off-peak,-5.829999999999984,False,1469.0,3068.9583333333335
,267.32,0.0,0.0,64,Clouds,broken clouds,2013-11-19 00:00:00,458,0,Tuesday,11,2013,False,Weekday,False,Off-peak,-5.829999999999984,False,939.3333333333334,2955.3333333333335
,266.81,0.0,0.0,64,Clouds,broken clouds,2013-11-19 01:00:00,283,1,Tuesday,11,2013,False,Weekday,False,Off-peak,-6.339999999999975,False,548.3333333333334,2881.6666666666665
,266.7,0.0,0.0,64,Clouds,broken clouds,2013-11-19 02:00:00,208,2,Tuesday,11,2013,False,Weekday,False,Off-peak,-6.449999999999989,False,316.3333333333333,2848.25
,267.32,0.0,0.0,64,Clouds,broken clouds,2013-11-19 03:00:00,335,3,Tuesday,11,2013,False,Weekday,False,Off-peak,-5.829999999999984,False,275.3333333333333,2840.7083333333335
,267.63,0.0,0.0,64,Clouds,broken clouds,2013-11-19 04:00:00,805,4,Tuesday,11,2013,False,Weekday,False,Off-peak,-5.519999999999982,False,449.3333333333333,2863.2916666666665
,268.24,0.0,0.0,64,Clouds,broken clouds,2013-11-19 05:00:00,2744,5,Tuesday,11,2013,False,Weekday,False,Off-peak,-4.909999999999968,False,1294.6666666666667,2967.25
,268.34,0.0,0.0,64,Clouds,broken clouds,2013-11-19 06:00:00,5991,6,Tuesday,11,2013,False,Weekday,False,Off-peak,-4.810000000000002,True,3180.0,3203.9166666666665
,268.85,0.0,0.0,64,Clouds,broken clouds,2013-11-19 07:00:00,7015,7,Tuesday,11,2013,False,Weekday,True,Peak,-4.2999999999999545,True,5250.0,3462.875
,268.91,0.0,0.0,64,Clouds,broken clouds,2013-11-19 08:00:00,6290,8,Tuesday,11,2013,False,Weekday,True,Peak,-4.239999999999952,True,6432.0,3610.9166666666665
,270.71,0.0,0.0,64,Clouds,broken clouds,2013-11-19 09:00:00,5276,9,Tuesday,11,2013,False,Weekday,True,Peak,-2.4399999999999977,False,6193.666666666667,3540.5833333333335
,272.26,0.0,0.0,64,Clouds,broken clouds,2013-11-19 10:00:00,4472,10,Tuesday,11,2013,False,Weekday,False,Off-peak,-0.8899999999999864,False,5346.0,3473.0833333333335
,276.43,0.0,0.0,64,Clouds,broken clouds,2013-11-19 11:00:00,4671,11,Tuesday,11,2013,False,Weekday,False,Off-peak,3.2800000000000296,False,4806.333333333333,3455.5
,277.12,0.0,0.0,64,Clouds,broken clouds,2013-11-19 12:00:00,4827,12,Tuesday,11,2013,False,Weekday,False,Off-peak,3.9700000000000273,False,4656.666666666667,3473.9166666666665
,279.55,0.0,0.0,64,Clouds,broken clouds,2013-11-19 13:00:00,4855,13,Tuesday,11,2013,False,Weekday,False,Off-peak,6.400000000000034,False,4784.333333333333,3486.8333333333335
